,DESCRICAO_UE,SIGLA_UE,SIGLA_UF,ano,mulher_ver,total_ver,mulher_ele,total_ele,prop_cm,prop_me,ln_prop_cm,ln_prop_me
2405291,CAJAZEIRAS,19755,PB,2016,31,105,1,15,29.52381,6.66667,3.38519705644475,1.89712048488576
240537,DONA INÊS,20150,PB,2016,11,33,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240551,SÃO SEBASTIÃO DE LAGOA DE ROÇA,22039,PB,2016,17,48,1,9,35.41667,11.11111,3.56718261325406,2.40794550865187
240567,ALAGOA GRANDE,19054,PB,2016,20,64,0,11,31.25,0,3.44201937618241,0
2405681,BARRA DE SANTANA,19780,PB,2016,12,37,0,9,32.43243,0,3.47915884813186,0
240577,RIACHÃO DO POÇO,19003,PB,2016,14,43,1,9,32.55814,11.11111,3.4830274141955,2.40794550865187
240596,SERRA GRANDE,22152,PB,2016,6,19,2,9,31.57895,22.22222,3.45249075938304,3.10109268921181
240600,RIACHO DE SANTO ANTÔNIO,19828,PB,2016,8,28,0,9,28.57143,0,3.35240726749272,0
240601,SÃO SEBASTIÃO DO UMBUZEIRO,22055,PB,2016,10,30,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240602,TACIMA,22292,PB,2016,11,34,0,9,32.35294,0,3.47670489780666,0
240603,PILÕEZINHOS,21350,PB,2016,19,59,0,9,32.20339,0,3.47207172651197,0
240606,MARIZÓPOLIS,19461,PB,2016,9,29,1,9,31.03448,11.11111,3.43509884444894,2.40794550865187
240607,JURU,20613,PB,2016,13,33,3,9,39.39394,33.33333,3.67361199736776,3.50655779731998
240609,DUAS ESTRADAS,20176,PB,2016,6,18,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240616,INGÁ,20370,PB,2016,25,80,2,11,31.25,18.18182,3.44201937618241,2.90042219374966
240619,QUEIMADAS,21512,PB,2016,48,159,2,13,30.18868,15.38462,3.40746701967575,2.73336830908646
240636,PUXINANÃ,21490,PB,2016,26,76,2,8,34.21053,25,3.53253349141554,3.2188758248682
240647,MARI,20834,PB,2016,21,61,6,11,34.42623,54.54545,3.53881877382392,3.99903429908444
240652,VIEIRÓPOLIS,19887,PB,2016,9,29,2,9,31.03448,22.22222,3.43509884444894,3.10109268921181
240654,SÃO VICENTE DO SERIDÓ,22098,PB,2016,16,49,1,9,32.65306,11.11111,3.48593857261725,2.40794550865187
240656,SANTA HELENA,21679,PB,2016,8,22,2,9,36.36364,22.22222,3.59356937430961,3.10109268921181
240657,AREIAL,19232,PB,2016,13,41,1,9,31.70732,11.11111,3.45654756905301,2.40794550865187
240658,LAGOA DE DENTRO,20656,PB,2016,7,28,1,9,25,11.11111,3.2188758248682,2.40794550865187
2406611,REMÍGIO,21555,PB,2016,20,58,2,11,34.48276,18.18182,3.54045948899566,2.90042219374966
240662,CABACEIRAS,19631,PB,2016,10,30,0,9,33.33333,0,3.50655779731998,0
240666,SÃO JOSÉ DO SABUGI,21954,PB,2016,7,20,3,9,35,33.33333,3.55534806148941,3.50655779731998
240668,MASSARANDUBA,20850,PB,2016,20,67,1,8,29.85075,12.5,3.39620996515111,2.52572864430826
240669,MATARACA,20877,PB,2016,25,72,3,9,34.72222,33.33333,3.54737982784023,3.50655779731998
240670,PIRPIRITUBA,21377,PB,2016,15,44,2,9,34.09091,22.22222,3.52903077983871,3.10109268921181
240674,BARRA DE SÃO MIGUEL,19356,PB,2016,10,30,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240681,AMPARO,19585,PB,2016,8,24,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240684,ALGODÃO DE JANDAÍRA,19925,PB,2016,13,33,2,9,39.39394,22.22222,3.67361199736776,3.10109268921181
240687,CALDAS BRANDÃO,19771,PB,2016,10,31,1,9,32.25806,11.11111,3.47376793449698,2.40794550865187
240700,IMACULADA,20354,PB,2016,9,29,1,9,31.03448,11.11111,3.43509884444894,2.40794550865187
240701,MATURÉIA,19984,PB,2016,12,35,0,9,34.28571,0,3.53472864928667,0
240704,GADO BRAVO,19623,PB,2016,15,45,3,9,33.33333,33.33333,3.50655779731998,3.50655779731998
240709,SANTA CRUZ,21652,PB,2016,7,21,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240729,SOBRADO,19020,PB,2016,16,50,2,9,32,22.22222,3.46573590279973,3.10109268921181
240733,PILÕES,21334,PB,2016,10,31,0,7,32.25806,0,3.47376793449698,0
240734,POMBAL,21431,PB,2016,18,54,2,13,33.33333,15.38462,3.50655779731998,2.73336830908646
240747,CUITEGI,20052,PB,2016,14,41,1,8,34.14634,12.5,3.5306554060419,2.52572864430826
240748,DESTERRO,20095,PB,2016,10,28,1,9,35.71429,11.11111,3.57555088880693,2.40794550865187
240749,NAZAREZINHO,21016,PB,2016,8,24,2,9,33.33333,22.22222,3.50655779731998,3.10109268921181
240750,CONDADO,19917,PB,2016,9,24,3,9,37.5,33.33333,3.62434093297637,3.50655779731998
240755,SERRA BRANCA,22110,PB,2016,15,46,1,9,32.6087,11.11111,3.48457912393453,2.40794550865187
240760,PITIMBU,21393,PB,2016,20,73,1,11,27.39726,9.09091,3.31044300839369,2.20727501318972
240771,SÃO JOÃO DO CARIRI,21814,PB,2016,12,36,0,9,33.33333,0,3.50655779731998,0
240772,CAMALAÚ,19798,PB,2016,11,33,2,9,33.33333,22.22222,3.50655779731998,3.10109268921181
240774,MONTE HOREBE,20931,PB,2016,8,24,0,9,33.33333,0,3.50655779731998,0
240776,SOSSÊGO,19283,PB,2016,7,21,3,9,33.33333,33.33333,3.50655779731998,3.50655779731998
240777,BELÉM DO BREJO DO CRUZ,19410,PB,2016,7,22,2,9,31.81818,22.22222,3.46003782454223,3.10109268921181
240790,BORBOREMA,19550,PB,2016,12,35,1,9,34.28571,11.11111,3.53472864928667,2.40794550865187
240792,AROEIRAS,19259,PB,2016,11,39,0,11,28.20513,0,3.33950387629318,0
240809,SÃO DOMINGOS DE POMBAL,19429,PB,2016,8,26,3,9,30.76923,33.33333,3.42651516464645,3.50655779731998
2408101,OLIVEDOS,21113,PB,2016,12,36,2,9,33.33333,22.22222,3.50655779731998,3.10109268921181
240817,CATOLÉ DO ROCHA,19879,PB,2016,15,46,1,13,32.6087,7.69231,3.48457912393453,2.04022112852651
240821,OLHO D'ÁGUA,21091,PB,2016,8,23,0,9,34.78261,0,3.54911754923878,0
240824,SÃO JOSÉ DE PRINCESA,19445,PB,2016,8,24,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240827,PILAR,21318,PB,2016,22,75,1,9,29.33333,11.11111,3.37872441217373,2.40794550865187
240830,PAULISTA,21199,PB,2016,6,16,3,9,37.5,33.33333,3.62434093297637,3.50655779731998
240855,AREIA,19216,PB,2016,24,85,3,11,28.23529,27.27273,3.34057261401238,3.30588730185783
240860,ALHANDRA,19119,PB,2016,28,88,0,11,31.81818,0,3.46003782454223,0
240871,BELÉM,19399,PB,2016,15,49,2,10,30.61224,20,3.42139992897966,2.99573227355399
240873,ITABAIANA,20397,PB,2016,22,72,1,11,30.55556,9.09091,3.41954666578489,2.20727501318972
240876,CACHOEIRA DOS ÍNDIOS,19674,PB,2016,12,35,0,9,34.28571,0,3.53472864928667,0
240893,MALTA,20770,PB,2016,10,27,4,9,37.03704,44.44444,3.6119184929778,3.79423986977176
240908,SÃO JOÃO DO RIO DO PEIXE,19135,PB,2016,12,44,0,11,27.27273,0,3.30588730185783,0
240911,PARARI,19720,PB,2016,7,22,0,9,31.81818,0,3.46003782454223,0
2409251,JUAREZ TÁVORA,20532,PB,2016,15,45,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
240937,CONGO,19950,PB,2016,10,30,0,9,33.33333,0,3.50655779731998,0
240961,PEDRA LAVRADA,21237,PB,2016,10,33,1,9,30.30303,11.11111,3.41124770751566,2.40794550865187
240987,CAIÇARA,19739,PB,2016,8,24,2,9,33.33333,22.22222,3.50655779731998,3.10109268921181
241016,JACARAÚ,20478,PB,2016,12,35,1,9,34.28571,11.11111,3.53472864928667,2.40794550865187
241018,SÃO JOSÉ DE ESPINHARAS,21890,PB,2016,8,23,2,9,34.78261,22.22222,3.54911754923878,3.10109268921181
241058,SUMÉ,22276,PB,2016,15,49,1,11,30.61224,9.09091,3.42139992897966,2.20727501318972
241063,RIO TINTO,21598,PB,2016,17,54,2,11,31.48148,18.18182,3.44939943642121,2.90042219374966
241072,GURJÃO,20311,PB,2016,7,23,2,9,30.43478,22.22222,3.41558603339997,3.10109268921181
241086,POÇO DANTAS,19640,PB,2016,6,19,1,9,31.57895,11.11111,3.45249075938304,2.40794550865187
241120,CURRAL DE CIMA,19100,PB,2016,11,33,0,9,33.33333,0,3.50655779731998,0
241132,NOVA OLINDA,21059,PB,2016,7,22,2,9,31.81818,22.22222,3.46003782454223,3.10109268921181
241149,TRIUNFO,22373,PB,2016,10,28,2,9,35.71429,22.22222,3.57555088880693,3.10109268921181
241164,SÃO BENTINHO,19402,PB,2016,8,24,0,9,33.33333,0,3.50655779731998,0
241186,PRATA,21458,PB,2016,9,26,3,9,34.61538,33.33333,3.54429809196949,3.50655779731998
241218,SANTA TERESINHA,21776,PB,2016,9,21,2,9,42.85714,22.22222,3.75787225893422,3.10109268921181
241224,NATUBA,20990,PB,2016,13,41,2,9,31.70732,22.22222,3.45654756905301,3.10109268921181
241229,SÃO JOSÉ DOS CORDEIROS,21970,PB,2016,10,29,1,9,34.48276,11.11111,3.54045948899566,2.40794550865187
241234,COXIXOLA,19704,PB,2016,9,27,0,9,33.33333,0,3.50655779731998,0
241243,BREJO DOS SANTOS,19593,PB,2016,7,21,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
241298,TENÓRIO,19682,PB,2016,10,31,0,9,32.25806,0,3.47376793449698,0
241312,POÇO DE JOSÉ DE MOURA,19526,PB,2016,6,20,2,9,30,22.22222,3.40119738166216,3.10109268921181
241317,CARRAPATEIRA,19836,PB,2016,6,19,1,9,31.57895,11.11111,3.45249075938304,2.40794550865187
241325,ITATUBA,20451,PB,2016,9,29,1,9,31.03448,11.11111,3.43509884444894,2.40794550865187
2413381,CACIMBAS,19364,PB,2016,13,37,1,9,35.13514,11.11111,3.55920176926693,2.40794550865187
241506,GURINHÉM,20290,PB,2016,16,48,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
241542,SANTO ANDRÉ,19267,PB,2016,9,28,1,9,32.14286,11.11111,3.47019034203799,2.40794550865187
241544,PEDRO RÉGIS,19747,PB,2016,11,32,0,9,34.375,0,3.53732955598674,0
241711,VÁRZEA,22438,PB,2016,10,30,0,9,33.33333,0,3.50655779731998,0
241838,BERNARDINO BATISTA,19500,PB,2016,4,11,3,9,36.36364,33.33333,3.59356937430961,3.50655779731998
242187,OURO VELHO,21130,PB,2016,5,17,2,9,29.41176,22.22222,3.38139459436596,3.10109268921181
252141,VITÓRIA DE SANTO ANTÃO,26271,PE,2016,75,220,1,19,34.09091,5.26316,3.52903077983871,1.66073160682157
252142,OURICURI,24970,PE,2016,53,167,2,15,31.73653,13.33333,3.45746838334987,2.5902669154458
252143,CHÃ DE ALEGRIA,23876,PE,2016,16,59,1,9,27.11864,11.11111,3.30022131432214,2.40794550865187
252144,CABO DE SANTO AGOSTINHO,23574,PE,2016,80,275,1,17,29.09091,5.88235,3.3704257542454,1.77195634193175
252145,SÃO CAITANO,25615,PE,2016,25,76,0,8,32.89474,0,3.49331276656996,0
252147,FERREIROS,24090,PE,2016,9,30,0,9,30,0,3.40119738166216,0
252150,SÃO JOÃO,25631,PE,2016,17,53,2,11,32.07547,18.18182,3.46809156355101,2.90042219374966
252151,TUPARETAMA,26174,PE,2016,12,37,1,8,32.43243,12.5,3.47915884813186,2.52572864430826
252152,GAMELEIRA,24171,PE,2016,44,131,2,11,33.58779,18.18182,3.51416260806883,2.90042219374966
252155,BONITO,23450,PE,2016,24,90,1,13,26.66667,7.69231,3.28341447100576,2.04022112852651
252156,INAJÁ,24392,PE,2016,17,50,1,11,34,9.09091,3.52636052461616,2.20727501318972
252157,SANTA CRUZ,23108,PE,2016,10,31,3,9,32.25806,33.33333,3.47376793449698,3.50655779731998
252161,SOLIDÃO,25879,PE,2016,8,19,3,8,42.10526,37.5,3.74017267350148,3.62434093297637
252163,GARANHUNS,24198,PE,2016,54,178,3,13,30.33708,23.07692,3.41237072670472,3.13883298386132
252165,PETROLINA,25216,PE,2016,94,301,2,23,31.22924,8.69565,3.4413548354241,2.16282290061886
252166,JABOATÃO DOS GUARARAPES,24570,PE,2016,209,688,1,27,30.37791,3.7037,3.41371569954108,1.30933231998326
252171,VICÊNCIA,26255,PE,2016,28,101,0,13,27.72277,0,3.32225409717918,0
252175,LAJEDO,24759,PE,2016,19,58,3,13,32.75862,23.07692,3.48916613355548,3.13883298386132
252176,ESCADA,24031,PE,2016,71,197,3,13,36.04061,23.07692,3.58464635823508,3.13883298386132
252179,FEIRA NOVA,24074,PE,2016,20,63,3,11,31.74603,27.27273,3.45776767815055,3.30588730185783
252190,CARNAÍBA,23779,PE,2016,17,49,0,11,34.69388,0,3.54656330252191,0
252194,SANTA FILOMENA,23329,PE,2016,11,33,0,9,33.33333,0,3.50655779731998,0
252197,TABIRA,25917,PE,2016,17,51,2,11,33.33333,18.18182,3.50655779731998,2.90042219374966
252198,PAUDALHO,25119,PE,2016,55,166,0,12,33.13253,0,3.50051557922766,0
252199,VERTENTE DO LÉRIO,23086,PE,2016,12,38,1,9,31.57895,11.11111,3.45249075938304,2.40794550865187
252211,ÁGUAS BELAS,23094,PE,2016,35,114,2,13,30.70175,15.38462,3.42431965622586,2.73336830908646
252216,RECIFE,25313,PE,2016,278,918,6,39,30.28322,15.38462,3.41059376373449,2.73336830908646
252217,LAGOA DE ITAENGA,24694,PE,2016,41,120,3,11,34.16667,27.27273,3.53125060747132,3.30588730185783
252219,PARANATAMA,25054,PE,2016,18,56,2,9,32.14286,22.22222,3.47019034203799,3.10109268921181
252221,FLORES,24112,PE,2016,13,40,3,11,32.5,27.27273,3.48124008933569,3.30588730185783
252222,ALAGOINHA,23116,PE,2016,11,35,2,9,31.42857,22.22222,3.4477173518425,3.10109268921181
252223,CUPIRA,23990,PE,2016,19,51,1,11,37.2549,9.09091,3.61778347979863,2.20727501318972
252227,BREJÃO,23477,PE,2016,14,42,0,9,33.33333,0,3.50655779731998,0
252228,IATI,24295,PE,2016,27,82,1,11,32.92683,9.09091,3.49428782695039,2.20727501318972
252229,ARAÇOIABA,23205,PE,2016,32,100,3,11,32,27.27273,3.46573590279973,3.30588730185783
252230,ARARIPINA,23213,PE,2016,32,106,1,15,30.18868,6.66667,3.40746701967575,1.89712048488576
252231,JUPI,24651,PE,2016,12,36,0,9,33.33333,0,3.50655779731998,0
252234,OLINDA,24910,PE,2016,124,407,2,17,30.46683,11.76471,3.41663855082795,2.46510437249176
2522351,SÃO LOURENÇO DA MATA,25739,PE,2016,72,235,0,15,30.6383,0,3.42225086030443,0
252237,OROCÓ,24953,PE,2016,20,60,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
252238,VERTENTES,26239,PE,2016,16,49,2,9,32.65306,22.22222,3.48593857261725,3.10109268921181
252239,SALGUEIRO,25437,PE,2016,42,130,2,15,32.30769,13.33333,3.4753052823873,2.5902669154458
252242,LIMOEIRO,24775,PE,2016,31,101,2,15,30.69307,13.33333,3.42403689621262,2.5902669154458
252250,DORMENTES,23140,PE,2016,12,38,6,11,31.57895,54.54545,3.45249075938304,3.99903429908444
252256,PESQUEIRA,25178,PE,2016,37,128,2,15,28.90625,13.33333,3.3640578347127,2.5902669154458
252257,BUENOS AIRES,23531,PE,2016,24,59,0,9,40.67797,0,3.70568666826365,0
252260,SIRINHAÉM,25836,PE,2016,26,79,1,11,32.91139,9.09091,3.49381879846563,2.20727501318972
252261,PAULISTA,25135,PE,2016,108,365,1,15,29.58904,6.66667,3.38740402249278,1.89712048488576
252267,CAMARAGIBE,26298,PE,2016,67,227,1,13,29.51542,7.69231,3.38491283864392,2.04022112852651
252271,JAQUEIRA,23302,PE,2016,28,89,2,9,31.46067,22.22222,3.44873819428829,3.10109268921181
252272,MARAIAL,24830,PE,2016,26,79,0,9,32.91139,0,3.49381879846563,0
252275,MIRANDIBA,24856,PE,2016,21,65,0,11,32.30769,0,3.4753052823873,0
252278,OROBÓ,24937,PE,2016,19,54,1,11,35.18519,9.09091,3.56062525543235,2.20727501318972
252279,CAETÉS,23639,PE,2016,12,39,2,11,30.76923,18.18182,3.42651516464645,2.90042219374966
252280,SÃO VICENTE FÉRRER,25755,PE,2016,12,40,2,11,30,18.18182,3.40119738166216,2.90042219374966
2522861,AGRESTINA,23051,PE,2016,23,72,0,11,31.94444,0,3.46399814377074,0
252289,CUSTÓDIA,24015,PE,2016,18,53,3,11,33.96226,27.27273,3.5252499081099,3.30588730185783
252290,ALIANÇA,23132,PE,2016,36,106,3,11,33.96226,27.27273,3.5252499081099,3.30588730185783
252292,CARUARU,23817,PE,2016,119,381,1,23,31.2336,4.34783,3.44149443842669,1.46967687005854
252294,BOM CONSELHO,23418,PE,2016,17,64,5,13,26.5625,38.46154,3.27950044668464,3.64965878096065
252297,ARCOVERDE,23230,PE,2016,39,125,5,10,31.2,50,3.44041809481544,3.91202300542815
252302,SÃO JOSÉ DO BELMONTE,25690,PE,2016,15,47,0,13,31.91489,0,3.4630726720469,0
252307,PEDRA,25151,PE,2016,8,26,2,11,30.76923,18.18182,3.42651516464645,2.90042219374966
252309,MACHADOS,24813,PE,2016,19,56,1,9,33.92857,11.11111,3.52425743231412,2.40794550865187
252314,JATAÚBA,24597,PE,2016,14,42,1,11,33.33333,9.09091,3.50655779731998,2.20727501318972
252317,SERRA TALHADA,25771,PE,2016,30,97,2,17,30.92784,11.76471,3.43165674914685,2.46510437249176
252320,TERRA NOVA,26034,PE,2016,8,24,0,9,33.33333,0,3.50655779731998,0
252322,SERTÂNIA,25810,PE,2016,33,112,2,13,29.46429,15.38462,3.38317902161401,2.73336830908646
252335,TRACUNHAÉM,26093,PE,2016,32,96,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
252342,SANTA CRUZ DO CAPIBARIBE,25496,PE,2016,22,92,1,16,23.91304,6.25,3.17442391684281,1.83258146374831
252346,CALUMBI,23671,PE,2016,12,30,5,9,40,55.55556,3.68887945411394,4.01738360108597
252350,PARNAMIRIM,25070,PE,2016,14,41,0,11,34.14634,0,3.5306554060419,0
252354,TRINDADE,26115,PE,2016,12,39,2,11,30.76923,18.18182,3.42651516464645,2.90042219374966
252356,BETÂNIA,23353,PE,2016,11,35,3,9,31.42857,33.33333,3.4477173518425,3.50655779731998
252365,QUIPAPÁ,25291,PE,2016,18,57,3,11,31.57895,27.27273,3.45249075938304,3.30588730185783
252366,TIMBAÚBA,26050,PE,2016,30,95,3,13,31.57895,23.07692,3.45249075938304,3.13883298386132
252384,RIACHO DAS ALMAS,25330,PE,2016,22,72,1,11,30.55556,9.09091,3.41954666578489,2.20727501318972
252390,XEXÉU,23060,PE,2016,11,33,0,9,33.33333,0,3.50655779731998,0
252395,IBIMIRIM,24317,PE,2016,18,61,2,11,29.5082,18.18182,3.38466819082205,2.90042219374966
252397,BELO JARDIM,23337,PE,2016,36,131,0,13,27.48092,0,3.31349194568748,0
252411,SURUBIM,25895,PE,2016,38,129,4,13,29.45736,30.76923,3.38294379398437,3.42651516464645
252413,POMBOS,25259,PE,2016,22,73,3,11,30.13699,27.27273,3.40575332092528,3.30588730185783
252416,ABREU E LIMA,26310,PE,2016,65,211,2,11,30.80569,18.18182,3.42769941317689,2.90042219374966
252418,BARREIROS,23272,PE,2016,32,104,1,13,30.76923,7.69231,3.42651516464645,2.04022112852651
252419,SÃO BENTO DO UNA,25593,PE,2016,26,80,2,15,32.5,13.33333,3.48124008933569,2.5902669154458
252425,BOM JARDIM,23434,PE,2016,32,100,3,13,32,23.07692,3.46573590279973,3.13883298386132
252426,VENTUROSA,26190,PE,2016,12,37,0,11,32.43243,0,3.47915884813186,0
252434,SALOÁ,25453,PE,2016,14,43,1,11,32.55814,9.09091,3.4830274141955,2.20727501318972
252461,MACAPARANA,24791,PE,2016,12,39,2,11,30.76923,18.18182,3.42651516464645,2.90042219374966
252462,CARPINA,23795,PE,2016,82,257,2,17,31.90661,11.76471,3.46281319835711,2.46510437249176
252467,CATENDE,23833,PE,2016,44,134,1,13,32.83582,7.69231,3.49151999268271,2.04022112852651
252473,INGAZEIRA,24414,PE,2016,9,27,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
252486,EXU,24058,PE,2016,17,55,1,13,30.90909,7.69231,3.43105031540007,2.04022112852651
252494,MOREILÂNDIA,25852,PE,2016,11,35,2,9,31.42857,22.22222,3.4477173518425,3.10109268921181
252502,BELÉM DE SÃO FRANCISCO,23310,PE,2016,22,67,3,11,32.83582,27.27273,3.49151999268271,3.30588730185783
252507,CASINHAS,23221,PE,2016,21,61,2,9,34.42623,22.22222,3.53881877382392,3.10109268921181
252509,JOAQUIM NABUCO,24635,PE,2016,29,90,2,11,32.22222,18.18182,3.47265627667878,2.90042219374966
252510,IPOJUCA,24430,PE,2016,44,135,0,12,32.59259,0,3.48408496192247,0
252521,TAMANDARÉ,23280,PE,2016,31,117,0,11,26.49573,0,3.27698358793354,0
252524,SALGADINHO,25410,PE,2016,5,19,2,7,26.31579,28.57143,3.27016913925575,3.35240726749272
252529,IGARASSU,24350,PE,2016,70,244,3,15,28.68852,20,3.35649704274424,2.99573227355399
252539,LAGOA GRANDE,23183,PE,2016,14,45,4,11,31.11111,36.36364,3.43756499011874,3.59356937430961
252548,NAZARÉ DA MATA,24899,PE,2016,48,146,2,13,32.87671,15.38462,3.49276450435431,2.73336830908646
252551,JUCATI,23124,PE,2016,9,27,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
252563,PASSIRA,25097,PE,2016,25,74,0,11,33.78378,0,3.51998080565212,0
252567,SÃO JOAQUIM DO MONTE,25658,PE,2016,23,69,0,11,33.33333,0,3.50655779731998,0
252575,PALMARES,24996,PE,2016,67,205,3,15,32.68293,20,3.48685292325557,2.99573227355399
252582,ITAQUITINGA,24554,PE,2016,25,79,1,11,31.64557,9.09091,3.45459817038927,2.20727501318972
252584,CAPOEIRAS,23752,PE,2016,13,39,2,11,33.33333,18.18182,3.50655779731998,2.90042219374966
2525871,CHÃ GRANDE,23892,PE,2016,22,66,2,11,33.33333,18.18182,3.50655779731998,2.90042219374966
252588,JOÃO ALFREDO,24619,PE,2016,27,69,3,13,39.13043,23.07692,3.66690042517293,3.13883298386132
252590,CANHOTINHO,23736,PE,2016,10,32,1,11,31.25,9.09091,3.44201937618241,2.20727501318972
252596,GLÓRIA DO GOITÁ,24210,PE,2016,25,82,1,11,30.4878,9.09091,3.41732660359203,2.20727501318972
252610,GOIANA,24236,PE,2016,64,221,1,15,28.95928,6.66667,3.36589070533,1.89712048488576
252613,MORENO,24872,PE,2016,58,175,1,11,33.14286,9.09091,3.50082730881789,2.20727501318972
252622,PALMEIRINA,25011,PE,2016,12,39,0,9,30.76923,0,3.42651516464645,0
252627,AFRÂNIO,23035,PE,2016,12,36,3,11,33.33333,27.27273,3.50655779731998,3.30588730185783
252628,SANHARÓ,25470,PE,2016,15,46,1,11,32.6087,9.09091,3.48457912393453,2.20727501318972
252630,SANTA CRUZ DA BAIXA VERDE,23043,PE,2016,21,67,1,9,31.34328,11.11111,3.44499989003483,2.40794550865187
252634,AFOGADOS DA INGAZEIRA,23019,PE,2016,18,62,0,13,29.03226,0,3.36840762550583,0
252661,FLORESTA,24139,PE,2016,20,64,1,13,31.25,7.69231,3.44201937618241,2.04022112852651
252665,VERDEJANTE,26212,PE,2016,18,55,1,9,32.72727,11.11111,3.48820867531845,2.40794550865187
252668,PETROLÂNDIA,25194,PE,2016,43,127,0,11,33.85827,0,3.52218328266492,0
252671,BUÍQUE,23558,PE,2016,19,71,2,15,26.76056,13.33333,3.28692916179742,2.5902669154458
252673,MANARI,23248,PE,2016,17,53,0,11,32.07547,0,3.46809156355101,0
252693,IBIRAJUBA,24333,PE,2016,7,22,1,9,31.81818,11.11111,3.46003782454223,2.40794550865187
252694,JATOBÁ,23264,PE,2016,22,65,0,9,33.84615,0,3.5218252558144,0
252713,SÃO JOSÉ DA COROA GRANDE,25674,PE,2016,30,117,1,11,25.64103,9.09091,3.24419380285248,2.20727501318972
252721,ITAMBÉ,25976,PE,2016,45,137,2,11,32.84672,18.18182,3.4918518921525,2.90042219374966
252725,LAGOA DOS GATOS,24732,PE,2016,16,44,0,9,36.36364,0,3.59356937430961,0
252737,ITACURUBA,24473,PE,2016,11,31,1,9,35.48387,11.11111,3.56907822702859,2.40794550865187
252740,ITAÍBA,24490,PE,2016,23,70,0,8,32.85714,0,3.49216907291136,0
252742,BODOCÓ,23396,PE,2016,16,51,1,12,31.37255,8.33333,3.44593330675355,2.12026313620001
252761,TORITAMA,26077,PE,2016,25,82,1,13,30.4878,7.69231,3.41732660359203,2.04022112852651
252767,AMARAJI,23175,PE,2016,13,41,2,6,31.70732,33.33333,3.45654756905301,3.50655779731998
252778,LAGOA DO CARRO,23027,PE,2016,30,100,2,11,30,18.18182,3.40119738166216,2.90042219374966
252784,CALÇADO,23655,PE,2016,11,33,1,9,33.33333,11.11111,3.50655779731998,2.40794550865187
252786,SANTA MARIA DA BOA VISTA,25518,PE,2016,32,109,1,13,29.3578,7.69231,3.37955826905867,2.04022112852651
252793,CAMOCIM DE SÃO FÉLIX,23698,PE,2016,15,43,3,11,34.88372,27.27273,3.55202024473007,3.30588730185783
252805,POÇÃO,25232,PE,2016,10,30,2,9,33.33333,22.22222,3.50655779731998,3.10109268921181
252818,TACAIMBÓ,25933,PE,2016,21,68,3,9,30.88235,33.33333,3.43018482329731,3.50655779731998
252830,RIO FORMOSO,25372,PE,2016,26,81,0,11,32.09877,0,3.46881771164482,0
